bookId-chunkNo,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34
pg14420-19,0.0061,0.3250,0.1336,0.0816,0.0344,0.0246,0.0376,0.0717,0.0227,0.0003,0.0104,0.0035,0.0028,0.1235,0.2390,0.0150,0.3333,0.1333,0.5333,0.5563,0.1656,-0.0609,-0.0014,-0.0087,-0.0030,-0.0010,0.0028,-0.0078,-0.0116,0.0090,0.0132,0.0084,0.1516,0.1842,0.0000
pg36159-21,0.0330,0.1416,0.1709,0.0852,0.0207,0.0197,0.0373,0.0573,0.0493,0.0001,0.0111,0.0090,0.0093,0.1148,-0.1037,0.0725,0.5455,0.1212,0.3333,0.8268,-0.0305,-0.8281,0.0043,-0.0105,0.0144,0.0034,-0.0083,0.0018,-0.0073,-0.0063,-0.0030,0.0117,0.5405,0.5789,0.0000
pg36159-20,0.0191,0.1602,0.2002,0.0850,0.0174,0.0224,0.0419,0.0509,0.0445,0.0000,0.0168,0.0051,0.0062,0.1147,-0.0667,0.0398,0.4545,0.2424,0.3030,0.7968,-0.0305,-0.8281,0.0043,-0.0105,0.0144,0.0034,-0.0083,0.0018,-0.0073,-0.0063,-0.0030,0.0117,0.3310,0.2632,0.0000
pg36159-22,0.0296,0.0836,0.2650,0.0801,0.0225,0.0231,0.0379,0.0537,0.0451,0.0000,0.0136,0.0086,0.0089,0.1137,-0.0758,0.0673,0.5938,0.0938,0.3125,0.7832,-0.0305,-0.8281,0.0043,-0.0105,0.0144,0.0034,-0.0083,0.0018,-0.0073,-0.0063,-0.0030,0.0117,0.5604,0.4474,0.0000
pg14420-12,0.0064,0.2926,0.1714,0.0881,0.0315,0.0245,0.0354,0.0743,0.0245,0.0007,0.0080,0.0013,0.0016,0.1197,0.2477,0.0134,0.6667,0.1333,0.2000,0.5437,0.1656,-0.0609,-0.0014,-0.0087,-0.0030,-0.0010,0.0028,-0.0078,-0.0116,0.0090,0.0132,0.0084,0.1758,0.1842,0.0000
pg17390-2,0.0375,0.0679,0.0774,0.0958,0.0205,0.0207,0.0230,0.0428,0.0623,0.0003,0.0060,0.0132,0.0171,0.0853,-0.1657,0.0668,0.5965,0.1754,0.2281,0.8026,-0.1222,0.3252,-0.0037,-0.0092,-0.0032,-0.0071,0.0148,-0.0007,-0.0082,0.0059,0.0003,0.0112,0.3782,0.2368,0.0000
pg31915-8,0.0124,0.1767,0.0673,0.0972,0.0195,0.0205,0.0268,0.0626,0.0446,0.0010,0.0011,0.0042,0.0040,0.0956,-0.0334,0.0274,0.3714,0.1714,0.4571,0.7120,-0.1039,-0.6349,0.0150,0.0008,-0.0090,-0.0053,-0.0042,0.0001,-0.0034,0.0134,0.0015,-0.0090,0.2573,0.2895,0.0000
pg14420-13,0.0055,0.2263,0.2339,0.0746,0.0434,0.0288,0.0370,0.0761,0.0225,0.0004,0.0073,0.0025,0.0015,0.1233,0.3303,0.0107,0.2000,0.2667,0.5333,0.5042,0.1656,-0.0609,-0.0014,-0.0087,-0.0030,-0.0010,0.0028,-0.0078,-0.0116,0.0090,0.0132,0.0084,0.0833,0.1316,0.0000
pg17390-3,0.0303,0.1606,0.0812,0.0920,0.0222,0.0222,0.0260,0.0510,0.0599,0.0003,0.0056,0.0124,0.0126,0.0952,-0.1452,0.0594,0.6034,0.1379,0.2586,0.7651,-0.1222,0.3252,-0.0037,-0.0092,-0.0032,-0.0071,0.0148,-0.0007,-0.0082,0.0059,0.0003,0.0112,0.3719,0.5263,0.0000
pg31915-7,0.0188,0.2374,0.1447,0.1039,0.0233,0.0207,0.0284,0.0619,0.0487,0.0022,0.0016,0.0048,0.0046,0.0989,-0.0692,0.0358,0.6000,0.2000,0.2000,0.7569,-0.1039,-0.6349,0.0150,0.0008,-0.0090,-0.0053,-0.0042,0.0001,-0.0034,0.0134,0.0015,-0.0090,0.2951,0.3684,0.0000
pg14420-10,0.0069,0.2454,0.1658,0.0887,0.0319,0.0255,0.0380,0.0788,0.0247,0.0015,0.0104,0.0027,0.0021,0.1314,0.2305,0.0201,0.4000,0.4000,0.2000,0.5887,0.1656,-0.0609,-0.0014,-0.0087,-0.0030,-0.0010,0.0028,-0.0078,-0.0116,0.0090,0.0132,0.0084,0.2206,0.1579,0.0000
pg31915-6,0.0200,0.2205,0.0467,0.0932,0.0161,0.0248,0.0244,0.0576,0.0475,0.0014,0.0011,0.0037,0.0036,0.0882,-0.0562,0.0422,0.5556,0.1944,0.2500,0.7505,-0.1039,-0.6349,0.0150,0.0008,-0.0090,-0.0053,-0.0042,0.0001,-0.0034,0.0134,0.0015,-0.0090,0.3648,0.3421,0.0000
pg14420-11,0.0059,0.1935,0.1028,0.0764,0.0306,0.0257,0.0398,0.0795,0.0233,0.0005,0.0082,0.0030,0.0009,0.1310,0.3029,0.0130,0.2000,0.2667,0.5333,0.5351,0.1656,-0.0609,-0.0014,-0.0087,-0.0030,-0.0010,0.0028,-0.0078,-0.0116,0.0090,0.0132,0.0084,0.1520,0.0526,0.0000
pg17390-1,0.0237,0.1218,0.0758,0.0786,0.0216,0.0235,0.0317,0.0469,0.0520,0.0010,0.0089,0.0144,0.0115,0.1029,-0.1041,0.0366,0.4138,0.1897,0.3966,0.7396,-0.1222,0.3252,-0.0037,-0.0092,-0.0032,-0.0071,0.0148,-0.0007,-0.0082,0.0059,0.0003,0.0112,0.2648,0.3158,0.0000
pg31915-5,0.0188,0.2564,0.0714,0.0883,0.0209,0.0248,0.0221,0.0540,0.0514,0.0022,0.0002,0.0049,0.0038,0.0834,-0.0793,0.0328,0.5556,0.1944,0.2500,0.7328,-0.1039,-0.6349,0.0150,0.0008,-0.0090,-0.0053,-0.0042,0.0001,-0.0034,0.0134,0.0015,-0.0090,0.2563,0.2105,0.0000
pg31915-4,0.0197,0.2545,0.1223,0.0935,0.0185,0.0286,0.0272,0.0502,0.0566,0.0008,0.0006,0.0084,0.0057,0.0872,-0.1130,0.0361,0.3889,0.1944,0.4167,0.7945,-0.1039,-0.6349,0.0150,0.0008,-0.0090,-0.0053,-0.0042,0.0001,-0.0034,0.0134,0.0015,-0.0090,0.2500,0.2368,0.0000
pg31915-3,0.0233,0.1906,0.0556,0.0962,0.0171,0.0231,0.0215,0.0488,0.0500,0.0026,0.0010,0.0035,0.0058,0.0774,-0.0921,0.0484,0.5278,0.1944,0.2778,0.7626,-0.1039,-0.6349,0.0150,0.0008,-0.0090,-0.0053,-0.0042,0.0001,-0.0034,0.0134,0.0015,-0.0090,0.3770,0.2632,0.0000
pg31915-2,0.0166,0.3219,0.0926,0.0858,0.0189,0.0222,0.0274,0.0557,0.0464,0.0022,0.0006,0.0072,0.0045,0.0931,-0.0562,0.0311,0.4444,0.1667,0.3889,0.7102,-0.1039,-0.6349,0.0150,0.0008,-0.0090,-0.0053,-0.0042,0.0001,-0.0034,0.0134,0.0015,-0.0090,0.2559,0.2632,0.0000
pg31915-1,0.0192,0.2970,0.0310,0.0861,0.0203,0.0213,0.0279,0.0540,0.0502,0.0020,0.0024,0.0076,0.0045,0.0939,-0.0750,0.0343,0.4167,0.1667,0.4167,0.7276,-0.1039,-0.6349,0.0150,0.0008,-0.0090,-0.0053,-0.0042,0.0001,-0.0034,0.0134,0.0015,-0.0090,0.2886,0.2105,0.0000
pg34628-4,0.0175,0.2446,0.1751,0.0833,0.0275,0.0197,0.0464,0.0651,0.0417,0.0001,0.0090,0.0033,0.0098,0.1239,-0.0551,0.0406,0.5806,0.1613,0.2581,0.7777,-0.0064,-0.2082,-0.0107,0.0013,-0.0051,-0.0098,0.0010,0.0137,0.0140,-0.0035,0.0008,-0.0016,0.3024,0.2368,0.0000
pg34628-3,0.0141,0.1971,0.2616,0.0617,0.0205,0.0255,0.0488,0.0548,0.0410,0.0002,0.0130,0.0052,0.0070,0.1220,-0.0190,0.0323,0.3548,0.2258,0.4194,0.6753,-0.0064,-0.2082,-0.0107,0.0013,-0.0051,-0.0098,0.0010,0.0137,0.0140,-0.0035,0.0008,-0.0016,0.2449,0.2368,0.0000
pg34628-2,0.0133,0.2876,0.2170,0.0721,0.0270,0.0214,0.0511,0.0559,0.0389,0.0007,0.0127,0.0060,0.0072,0.1264,-0.0040,0.0291,0.4516,0.3226,0.2258,0.7259,-0.0064,-0.2082,-0.0107,0.0013,-0.0051,-0.0098,0.0010,0.0137,0.0140,-0.0035,0.0008,-0.0016,0.2132,0.1316,0.0000
pg34628-1,0.0195,0.2379,0.1103,0.0864,0.0233,0.0205,0.0460,0.0583,0.0405,0.0005,0.0119,0.0058,0.0088,0.1225,-0.0484,0.0409,0.4138,0.2069,0.3793,0.8013,-0.0064,-0.2082,-0.0107,0.0013,-0.0051,-0.0098,0.0010,0.0137,0.0140,-0.0035,0.0008,-0.0016,0.3383,0.2105,0.0000
pg34628-8,0.0211,0.1938,0.1550,0.0905,0.0282,0.0213,0.0421,0.0563,0.0491,0.0002,0.0116,0.0041,0.0089,0.1143,-0.0851,0.0409,0.4194,0.2258,0.3548,0.7940,-0.0064,-0.2082,-0.0107,0.0013,-0.0051,-0.0098,0.0010,0.0137,0.0140,-0.0035,0.0008,-0.0016,0.3066,0.1842,0.0000
pg502-12,0.0166,0.3108,0.0923,0.0756,0.0219,0.0227,0.0287,0.0555,0.0584,0.0001,0.0028,0.0116,0.0083,0.0987,-0.1144,0.0311,0.2778,0.0833,0.6389,0.8084,-0.0649,-0.2239,-0.0082,0.0045,-0.0097,-0.0106,0.0104,-0.0040,0.0083,-0.0017,-0.0008,0.0118,0.2178,0.2632,0.0000
pg34628-7,0.0212,0.1709,0.1832,0.0919,0.0222,0.0211,0.0439,0.0589,0.0457,0.0002,0.0117,0.0055,0.0083,0.1202,-0.0662,0.0404,0.5161,0.1290,0.3548,0.8195,-0.0064,-0.2082,-0.0107,0.0013,-0.0051,-0.0098,0.0010,0.0137,0.0140,-0.0035,0.0008,-0.0016,0.2965,0.1316,0.0000
pg502-13,0.0196,0.4278,0.0708,0.0797,0.0191,0.0193,0.0325,0.0532,0.0659,0.0004,0.0016,0.0081,0.0081,0.0959,-0.1358,0.0246,0.4722,0.2778,0.2500,0.8089,-0.0649,-0.2239,-0.0082,0.0045,-0.0097,-0.0106,0.0104,-0.0040,0.0083,-0.0017,-0.0008,0.0118,0.1536,0.3158,0.0000
pg34628-6,0.0163,0.1593,0.2770,0.0842,0.0288,0.0202,0.0425,0.0574,0.0416,0.0006,0.0109,0.0036,0.0071,0.1150,-0.0277,0.0353,0.4194,0.3548,0.2258,0.7028,-0.0064,-0.2082,-0.0107,0.0013,-0.0051,-0.0098,0.0010,0.0137,0.0140,-0.0035,0.0008,-0.0016,0.2803,0.1842,0.0000
pg502-10,0.0185,0.3925,0.0795,0.0820,0.0199,0.0223,0.0324,0.0581,0.0639,0.0001,0.0034,0.0081,0.0095,0.1021,-0.1332,0.0281,0.5833,0.0833,0.3333,0.8013,-0.0649,-0.2239,-0.0082,0.0045,-0.0097,-0.0106,0.0104,-0.0040,0.0083,-0.0017,-0.0008,0.0118,0.1846,0.3158,0.0000
pg34628-5,0.0149,0.1884,0.2502,0.0770,0.0233,0.0221,0.0402,0.0588,0.0466,0.0001,0.0116,0.0033,0.0039,0.1140,-0.0420,0.0311,0.3548,0.2903,0.3548,0.6967,-0.0064,-0.2082,-0.0107,0.0013,-0.0051,-0.0098,0.0010,0.0137,0.0140,-0.0035,0.0008,-0.0016,0.2433,0.2368,0.0000
pg502-11,0.0129,0.4708,0.0743,0.0586,0.0168,0.0236,0.0323,0.0604,0.0565,0.0001,0.0023,0.0065,0.0045,0.1016,-0.0925,0.0092,0.4722,0.2778,0.2500,0.7534,-0.0649,-0.2239,-0.0082,0.0045,-0.0097,-0.0106,0.0104,-0.0040,0.0083,-0.0017,-0.0008,0.0118,0.0670,0.0789,0.0000
pg21067-1,0.0076,0.1561,0.0902,0.0565,0.0178,0.0257,0.0358,0.0721,0.0181,0.0012,0.0104,0.0163,0.0052,0.1358,0.4097,0.0160,0.3571,0.1429,0.5000,0.4600,-0.1222,-0.0927,-0.0090,0.0096,-0.0067,-0.0060,0.0090,-0.0062,-0.0029,-0.0063,0.0095,0.0089,0.3194,0.1316,0.0000
pg14420-20,0.0049,0.2038,0.1341,0.0889,0.0371,0.0282,0.0392,0.0760,0.0228,0.0003,0.0073,0.0024,0.0025,0.1253,0.2907,0.0115,0.4000,0.2000,0.4000,0.5196,0.1656,-0.0609,-0.0014,-0.0087,-0.0030,-0.0010,0.0028,-0.0078,-0.0116,0.0090,0.0132,0.0084,0.1076,0.1316,0.0000
pg34277-10,0.0209,0.1044,0.1785,0.0886,0.0329,0.0239,0.0299,0.0562,0.0453,0.0004,0.0014,0.0087,0.0046,0.0965,-0.0332,0.0218,0.2941,0.2941,0.4118,0.6787,-0.0912,0.3958,0.0067,0.0071,-0.0029,-0.0026,-0.0084,-0.0099,0.0124,-0.0047,-0.0078,0.0102,0.1973,0.1842,0.0000
pg21067-6,0.0067,0.0995,0.0484,0.0590,0.0154,0.0232,0.0371,0.0702,0.0193,0.0002,0.0107,0.0096,0.0031,0.1278,0.3726,0.0124,0.3571,0.2143,0.4286,0.4535,-0.1222,-0.0927,-0.0090,0.0096,-0.0067,-0.0060,0.0090,-0.0062,-0.0029,-0.0063,0.0095,0.0089,0.2743,0.1842,0.0000
pg21067-7,0.0068,0.0495,0.0872,0.0696,0.0153,0.0258,0.0373,0.0674,0.0239,0.0002,0.0092,0.0082,0.0039,0.1223,0.2499,0.0162,0.3846,0.2308,0.3846,0.5942,-0.1222,-0.0927,-0.0090,0.0096,-0.0067,-0.0060,0.0090,-0.0062,-0.0029,-0.0063,0.0095,0.0089,0.2941,0.1053,0.0000
pg21067-8,0.0066,0.0518,0.0611,0.0593,0.0160,0.0232,0.0356,0.0657,0.0193,0.0004,0.0095,0.0119,0.0017,0.1231,0.4132,0.0064,0.4286,0.1429,0.4286,0.4537,-0.1222,-0.0927,-0.0090,0.0096,-0.0067,-0.0060,0.0090,-0.0062,-0.0029,-0.0063,0.0095,0.0089,0.1308,0.1316,0.0000
pg21067-9,0.0042,0.0483,0.0967,0.0570,0.0189,0.0222,0.0369,0.0662,0.0182,0.0004,0.0089,0.0119,0.0031,0.1243,0.4371,0.0065,0.3571,0.1429,0.5000,0.4449,-0.1222,-0.0927,-0.0090,0.0096,-0.0067,-0.0060,0.0090,-0.0062,-0.0029,-0.0063,0.0095,0.0089,0.1471,0.1842,0.0000
pg21067-2,0.0107,0.1170,0.0125,0.0859,0.0184,0.0185,0.0367,0.0676,0.0232,0.0012,0.0100,0.0102,0.0073,0.1257,0.1935,0.0304,0.5000,0.0714,0.4286,0.6009,-0.1222,-0.0927,-0.0090,0.0096,-0.0067,-0.0060,0.0090,-0.0062,-0.0029,-0.0063,0.0095,0.0089,0.5000,0.2632,0.0000
pg21067-3,0.0050,0.1555,0.1508,0.0647,0.0215,0.0246,0.0366,0.0695,0.0187,0.0005,0.0060,0.0109,0.0020,0.1235,0.4547,0.0071,0.4286,0.0000,0.5714,0.4214,-0.1222,-0.0927,-0.0090,0.0096,-0.0067,-0.0060,0.0090,-0.0062,-0.0029,-0.0063,0.0095,0.0089,0.1478,0.0526,0.0000
pg21067-4,0.0072,0.0477,0.0828,0.0610,0.0187,0.0243,0.0329,0.0659,0.0210,0.0001,0.0064,0.0080,0.0056,0.1133,0.2543,0.0136,0.5000,0.2143,0.2857,0.5520,-0.1222,-0.0927,-0.0090,0.0096,-0.0067,-0.0060,0.0090,-0.0062,-0.0029,-0.0063,0.0095,0.0089,0.2259,0.1053,0.0000
pg21067-5,0.0057,0.0232,0.0305,0.0553,0.0136,0.0237,0.0326,0.0629,0.0168,0.0005,0.0077,0.0072,0.0015,0.1109,0.5284,0.0067,0.2143,0.1429,0.6429,0.3916,-0.1222,-0.0927,-0.0090,0.0096,-0.0067,-0.0060,0.0090,-0.0062,-0.0029,-0.0063,0.0095,0.0089,0.1613,0.1316,0.0000
pg19569-7,0.0130,0.1631,0.2544,0.0844,0.0186,0.0277,0.0390,0.0554,0.0413,0.0013,0.0038,0.0114,0.0055,0.1109,-0.0134,0.0300,0.1923,0.2692,0.5385,0.7499,0.0533,-0.0652,0.0020,-0.0091,-0.0053,0.0001,0.0021,0.0138,0.0125,-0.0028,-0.0113,-0.0021,0.2739,0.3684,0.0000
pg20788-6,0.0190,0.4419,0.0533,0.0549,0.0277,0.0243,0.0258,0.0464,0.0494,0.0004,0.0022,0.0121,0.0036,0.0869,-0.0702,0.0263,0.4848,0.0909,0.4242,0.7525,-0.1555,-0.0569,0.0078,0.0002,-0.0084,-0.0110,0.0103,-0.0042,-0.0078,0.0037,-0.0019,0.0112,0.1869,0.1053,0.0000
pg33004-9,0.0182,0.2813,0.0938,0.0919,0.0190,0.0246,0.0246,0.0674,0.0438,0.0006,0.0050,0.0104,0.0036,0.1080,-0.0444,0.0495,0.6538,0.1154,0.2308,0.7649,-0.0568,-0.4436,0.0004,0.0148,-0.0095,-0.0057,0.0048,-0.0045,-0.0084,-0.0010,0.0127,-0.0036,0.4547,0.4737,0.0000
pg19569-6,0.0137,0.2439,0.2307,0.0751,0.0233,0.0266,0.0325,0.0594,0.0444,0.0009,0.0039,0.0093,0.0046,0.1060,-0.0347,0.0290,0.4231,0.1923,0.3846,0.7258,0.0533,-0.0652,0.0020,-0.0091,-0.0053,0.0001,0.0021,0.0138,0.0125,-0.0028,-0.0113,-0.0021,0.2140,0.2632,0.0000
pg20788-5,0.0154,0.6587,0.0489,0.0484,0.0313,0.0253,0.0265,0.0516,0.0456,0.0004,0.0038,0.0092,0.0038,0.0915,-0.0450,0.0098,0.4242,0.1212,0.4545,0.7328,-0.1555,-0.0569,0.0078,0.0002,-0.0084,-0.0110,0.0103,-0.0042,-0.0078,0.0037,-0.0019,0.0112,0.0829,0.1316,0.0000
pg33004-8,0.0160,0.2936,0.0520,0.0984,0.0208,0.0248,0.0240,0.0678,0.0416,0.0004,0.0051,0.0079,0.0026,0.1052,-0.0190,0.0464,0.3333,0.2593,0.4074,0.7358,-0.0568,-0.4436,0.0004,0.0148,-0.0095,-0.0057,0.0048,-0.0045,-0.0084,-0.0010,0.0127,-0.0036,0.4358,0.4211,0.0000
pg19569-5,0.0142,0.2927,0.1855,0.0698,0.0197,0.0273,0.0334,0.0649,0.0437,0.0012,0.0039,0.0108,0.0041,0.1142,-0.0251,0.0297,0.4615,0.1538,0.3846,0.6986,0.0533,-0.0652,0.0020,-0.0091,-0.0053,0.0001,0.0021,0.0138,0.0125,-0.0028,-0.0113,-0.0021,0.2425,0.2895,0.0000
pg20788-4,0.0140,0.6389,0.0149,0.0446,0.0227,0.0284,0.0303,0.0457,0.0424,0.0003,0.0012,0.0088,0.0017,0.0863,-0.0084,0.0048,0.5455,0.0606,0.3939,0.7099,-0.1555,-0.0569,0.0078,0.0002,-0.0084,-0.0110,0.0103,-0.0042,-0.0078,0.0037,-0.0019,0.0112,0.0400,0.0789,0.0000
pg19569-4,0.0168,0.1114,0.3245,0.0559,0.0159,0.0292,0.0352,0.0675,0.0465,0.0019,0.0041,0.0100,0.0065,0.1187,-0.0524,0.0309,0.3462,0.1923,0.4615,0.7333,0.0533,-0.0652,0.0020,-0.0091,-0.0053,0.0001,0.0021,0.0138,0.0125,-0.0028,-0.0113,-0.0021,0.2188,0.2105,0.0000
pg20788-3,0.0190,0.4559,0.0041,0.0510,0.0216,0.0229,0.0267,0.0423,0.0484,0.0002,0.0008,0.0120,0.0032,0.0820,-0.0605,0.0247,0.2727,0.2121,0.5152,0.7405,-0.1555,-0.0569,0.0078,0.0002,-0.0084,-0.0110,0.0103,-0.0042,-0.0078,0.0037,-0.0019,0.0112,0.1896,0.1053,0.0000
pg19569-9,0.0125,0.1804,0.2912,0.0884,0.0208,0.0262,0.0344,0.0581,0.0387,0.0008,0.0050,0.0093,0.0035,0.1076,0.0100,0.0256,0.3462,0.1923,0.4615,0.7233,0.0533,-0.0652,0.0020,-0.0091,-0.0053,0.0001,0.0021,0.0138,0.0125,-0.0028,-0.0113,-0.0021,0.2350,0.2895,0.0000
pg19569-8,0.0109,0.1941,0.3421,0.0757,0.0196,0.0304,0.0340,0.0552,0.0381,0.0008,0.0059,0.0077,0.0028,0.1036,0.0407,0.0240,0.2308,0.2308,0.5385,0.6800,0.0533,-0.0652,0.0020,-0.0091,-0.0053,0.0001,0.0021,0.0138,0.0125,-0.0028,-0.0113,-0.0021,0.1851,0.2368,0.0000
pg20788-7,0.0199,0.5210,0.0324,0.0525,0.0251,0.0267,0.0270,0.0408,0.0487,0.0003,0.0028,0.0118,0.0039,0.0827,-0.0709,0.0226,0.5625,0.1563,0.2813,0.7561,-0.1555,-0.0569,0.0078,0.0002,-0.0084,-0.0110,0.0103,-0.0042,-0.0078,0.0037,-0.0019,0.0112,0.1777,0.2105,0.0000
pg33004-1,0.0106,0.3385,0.0898,0.0742,0.0227,0.0302,0.0289,0.0647,0.0324,0.0005,0.0079,0.0100,0.0014,0.1120,0.0935,0.0239,0.3333,0.1481,0.5185,0.6230,-0.0568,-0.4436,0.0004,0.0148,-0.0095,-0.0057,0.0048,-0.0045,-0.0084,-0.0010,0.0127,-0.0036,0.3152,0.3158,0.0000
pg33004-3,0.0170,0.3166,0.1583,0.1058,0.0218,0.0254,0.0280,0.0601,0.0439,0.0002,0.0056,0.0051,0.0019,0.0990,-0.0316,0.0403,0.2963,0.2963,0.4074,0.7334,-0.0568,-0.4436,0.0004,0.0148,-0.0095,-0.0057,0.0048,-0.0045,-0.0084,-0.0010,0.0127,-0.0036,0.3811,0.4211,0.0000
pg33004-2,0.0155,0.2840,0.1022,0.1037,0.0206,0.0268,0.0262,0.0626,0.0430,0.0005,0.0053,0.0070,0.0028,0.1016,-0.0277,0.0407,0.3333,0.2963,0.3704,0.7345,-0.0568,-0.4436,0.0004,0.0148,-0.0095,-0.0057,0.0048,-0.0045,-0.0084,-0.0010,0.0127,-0.0036,0.3877,0.3421,0.0000
pg20788-2,0.0175,0.4870,0.0058,0.0479,0.0211,0.0269,0.0268,0.0405,0.0482,0.0002,0.0012,0.0082,0.0019,0.0769,-0.0557,0.0210,0.4545,0.1818,0.3636,0.7371,-0.1555,-0.0569,0.0078,0.0002,-0.0084,-0.0110,0.0103,-0.0042,-0.0078,0.0037,-0.0019,0.0112,0.1782,0.1579,0.0000
pg33004-5,0.0148,0.2629,0.1238,0.1064,0.0237,0.0234,0.0267,0.0634,0.0391,0.0004,0.0050,0.0048,0.0023,0.1003,-0.0047,0.0422,0.4074,0.0741,0.5185,0.7380,-0.0568,-0.4436,0.0004,0.0148,-0.0095,-0.0057,0.0048,-0.0045,-0.0084,-0.0010,0.0127,-0.0036,0.4213,0.3947,0.0000
pg20788-1,0.0131,0.6518,0.0175,0.0398,0.0231,0.0255,0.0297,0.0433,0.0463,0.0001,0.0015,0.0105,0.0010,0.0851,-0.0257,0.0062,0.4242,0.0909,0.4848,0.6908,-0.1555,-0.0569,0.0078,0.0002,-0.0084,-0.0110,0.0103,-0.0042,-0.0078,0.0037,-0.0019,0.0112,0.0419,0.0526,0.0000
pg33004-4,0.0153,0.1628,0.1919,0.1159,0.0248,0.0262,0.0271,0.0664,0.0424,0.0005,0.0052,0.0042,0.0035,0.1034,-0.0113,0.0408,0.4074,0.1481,0.4444,0.7487,-0.0568,-0.4436,0.0004,0.0148,-0.0095,-0.0057,0.0048,-0.0045,-0.0084,-0.0010,0.0127,-0.0036,0.4113,0.3684,0.0000
pg33004-7,0.0127,0.3582,0.0529,0.0847,0.0211,0.0292,0.0275,0.0663,0.0407,0.0005,0.0049,0.0081,0.0024,0.1073,-0.0055,0.0351,0.4815,0.3333,0.1852,0.7147,-0.0568,-0.4436,0.0004,0.0148,-0.0095,-0.0057,0.0048,-0.0045,-0.0084,-0.0010,0.0127,-0.0036,0.3482,0.3421,0.0000
pg33004-6,0.0165,0.2331,0.0634,0.1083,0.0178,0.0252,0.0228,0.0659,0.0419,0.0002,0.0058,0.0049,0.0034,0.0996,-0.0231,0.0507,0.3846,0.1923,0.4231,0.7685,-0.0568,-0.4436,0.0004,0.0148,-0.0095,-0.0057,0.0048,-0.0045,-0.0084,-0.0010,0.0127,-0.0036,0.4577,0.3947,0.0000
pg19173-9,0.0178,0.3703,0.1417,0.0946,0.0261,0.0254,0.0295,0.0541,0.0560,0.0002,0.0083,0.0125,0.0047,0.1046,-0.0946,0.0400,0.4839,0.2258,0.2903,0.7909,-0.1153,0.1405,-0.0021,0.0140,0.0024,-0.0085,0.0140,-0.0003,-0.0114,-0.0045,-0.0029,-0.0006,0.2500,0.3947,0.0000
pg19173-8,0.0136,0.2357,0.2181,0.0883,0.0254,0.0229,0.0302,0.0531,0.0484,0.0000,0.0059,0.0154,0.0031,0.1046,-0.0438,0.0334,0.2903,0.1935,0.5161,0.7183,-0.1153,0.1405,-0.0021,0.0140,0.0024,-0.0085,0.0140,-0.0003,-0.0114,-0.0045,-0.0029,-0.0006,0.2457,0.4474,0.0000
pg19173-7,0.0123,0.2847,0.1329,0.0787,0.0221,0.0230,0.0288,0.0471,0.0500,0.0001,0.0053,0.0134,0.0037,0.0947,-0.0605,0.0296,0.3226,0.1935,0.4839,0.7017,-0.1153,0.1405,-0.0021,0.0140,0.0024,-0.0085,0.0140,-0.0003,-0.0114,-0.0045,-0.0029,-0.0006,0.2004,0.3684,0.0000
pg19173-2,0.0135,0.3154,0.1316,0.0885,0.0247,0.0266,0.0362,0.0594,0.0490,0.0002,0.0051,0.0075,0.0033,0.1084,-0.0467,0.0360,0.3226,0.3226,0.3548,0.7965,-0.1153,0.1405,-0.0021,0.0140,0.0024,-0.0085,0.0140,-0.0003,-0.0114,-0.0045,-0.0029,-0.0006,0.2753,0.3947,0.0000
pg19173-1,0.0106,0.3416,0.2462,0.0689,0.0233,0.0260,0.0388,0.0590,0.0436,0.0001,0.0064,0.0103,0.0033,0.1146,-0.0149,0.0236,0.2581,0.0645,0.6774,0.7156,-0.1153,0.1405,-0.0021,0.0140,0.0024,-0.0085,0.0140,-0.0003,-0.0114,-0.0045,-0.0029,-0.0006,0.1876,0.3421,0.0000
pg19173-6,0.0134,0.2118,0.2951,0.0740,0.0280,0.0239,0.0314,0.0526,0.0486,0.0000,0.0061,0.0085,0.0038,0.0986,-0.0584,0.0336,0.2903,0.3548,0.3548,0.6798,-0.1153,0.1405,-0.0021,0.0140,0.0024,-0.0085,0.0140,-0.0003,-0.0114,-0.0045,-0.0029,-0.0006,0.2505,0.3947,0.0000
pg19173-5,0.0179,0.2941,0.0908,0.0747,0.0222,0.0240,0.0353,0.0502,0.0569,0.0000,0.0043,0.0100,0.0034,0.0998,-0.1014,0.0399,0.3871,0.2258,0.3871,0.7663,-0.1153,0.1405,-0.0021,0.0140,0.0024,-0.0085,0.0140,-0.0003,-0.0114,-0.0045,-0.0029,-0.0006,0.2604,0.3947,0.0000
pg19173-4,0.0119,0.3505,0.0756,0.0763,0.0190,0.0245,0.0361,0.0528,0.0473,0.0005,0.0054,0.0081,0.0017,0.1029,-0.0396,0.0255,0.4194,0.2258,0.3548,0.6999,-0.1153,0.1405,-0.0021,0.0140,0.0024,-0.0085,0.0140,-0.0003,-0.0114,-0.0045,-0.0029,-0.0006,0.1724,0.2632,0.0000
pg19173-3,0.0102,0.4767,0.0962,0.0740,0.0206,0.0289,0.0450,0.0549,0.0438,0.0000,0.0052,0.0076,0.0036,0.1127,-0.0190,0.0202,0.3871,0.2258,0.3871,0.7215,-0.1153,0.1405,-0.0021,0.0140,0.0024,-0.0085,0.0140,-0.0003,-0.0114,-0.0045,-0.0029,-0.0006,0.1510,0.3421,0.0000
